Annotation	baseMean.CX	log2FoldChange.CX	lfcSE.CX	stat.CX	pvalue.CX	padj.CX	baseMean.QJ	log2FoldChange.QJ	lfcSE.QJ	stat.QJ	pvalue.QJ	padj.QJ	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Annotation2	q0.2	direction
Planctomycetes_bacterium_TBK1r	19.7640383895213	0.17793034115534	0.496421857663825	0.358425678499905	0.720024777774714		25.76785776	0.294521023	0.457455901	0.643823859	0.519689661		70.52743273	-0.514273952	0.538962446	-0.954192554	0.339986183	0.999634334	Planctomycetes_bacterium_TBK1r		
Planctomycetes_bacterium_V144	25.8245723203395	1.3006387115782	1.17432406133341	1.10756370784174	0.2680502843155		10.96691547	-0.002837784	0.99972242	-0.002838572	0.997735151		137.4831494	-0.171174877	0.372103201	-0.460019898	0.645501938	0.999634334	Planctomycetes_bacterium_V144		
Planctomycetes_bacterium_V202	18.489486711503	2.60034663339581	1.27633221338518	2.03735877393472	0.0416141019938627		12.5494457	-0.607895668	1.049398841	-0.579279911	0.562400318		5.522504134	0.522748116	2.225536002	0.23488639	0.814296914	0.999634334	Planctomycetes_bacterium_V202		
Planctomycetes_bacterium_V22	66.9240658266638	-1.81865661597061	0.560426348823782	-3.24513046145598	0.0011739682586056	0.0583176664680294	58.64501285	-0.930395937	0.417944198	-2.226124785	0.026005824	0.1417936	21.63826124	1.030201371	0.948653581	1.08596161	0.277495977	0.983941272	Planctomycetes_bacterium_V22	CX_QJ	decrease
Planctomycetes_bacterium_V6	4.15844000708153	-0.303720205171215	2.45624728423471	-0.123652128643816	0.901590716474161		30.93904528	0.081599612	1.11776894	0.073002218	0.941804352		98.82914999	-0.083283892	0.376681889	-0.221098742	0.825015549	0.999634334	Planctomycetes_bacterium_V6		
Planctopirus_ephydatiae	8.2789990523019	1.14011510393249	1.00788951713444	1.13119055665345	0.257974895729368		14.7048655	-0.461946651	0.685433483	-0.673948184	0.500344257		1.357560996	-3.751489753	3.022464711	-1.241202168			Planctopirus_ephydatiae		
Planctopirus_limnophila	57.1288505540924	0.164759865945068	0.833347325145902	0.197708519573423	0.843273123637871	0.976645243381479	45.3692798	-0.009580767	0.581241598	-0.016483279	0.986848842	0.996859588	55.11509011	-0.354250109	0.359846816	-0.984446972	0.324895792	0.995442878	Planctopirus_limnophila		
Planktothrix_agardhii	20.6759852597953	0.455702121564596	0.726293861302978	0.627434907334976	0.530374191954433		29.62808445	0.200145033	0.56614227	0.35352427	0.723695437		193.0325801	0.00658978	0.351706688	0.01873658	0.985051247	0.999634334	Planktothrix_agardhii		
Planococcus_antarcticus	28.54544437371	-0.35562543178096	0.521972468953626	-0.681310706853689	0.495674909893086		42.53668245	-0.148579206	0.272313299	-0.545618619	0.585328123		32.99960575	-0.504240532	0.777932977	-0.648179917	0.51686859	0.999634334	Planococcus_antarcticus		
Planococcus_donghaensis	30.915560687324	0.283318515593291	0.925059676240758	0.306270528129208	0.759398676848449		28.69155708	-1.037272495	0.607158232	-1.708405552	0.087561118		3.844831819	-1.187176218	2.659497953	-0.446391101	0.65531476	0.999634334	Planococcus_donghaensis		
Planococcus_faecalis	0	0	0	0	1		9.244592663	-1.456638915	1.847103509	-0.788607086	0.430341688		7.335321244	0.952617219	2.903286125	0.328116892	0.742823283	0.999634334	Planococcus_faecalis		
Planococcus_halocryophilus	12.340487113724	0.000681695387864269	0.989742505881793	0.000688760343031772	0.999450448799652		8.487144758	-0.948183326	1.017448825	-0.931922375	0.351376643		10.63820245	2.341569996	1.7926418	1.306211868	0.191480518	0.906374355	Planococcus_halocryophilus		
Planococcus_kocurii	7.36775031802833	0.931029344162513	2.24531282210865	0.414654624066215	0.678394754350806		13.06432397	-0.075131732	1.603191165	-0.046863864	0.962621729		1.938336409	-4.266288921	3.016690803	-1.414228106			Planococcus_kocurii		
Planococcus_maritimus	27.3987039404912	-0.0824733401203982	0.662476338939245	-0.124492506785154	0.900925332946874		49.9071274	0.164664592	0.298511266	0.551619354	0.581209174	0.802463396	49.31610207	0.542113273	0.361362629	1.500191853	0.133564713	0.86191994	Planococcus_maritimus		
Planococcus_plakortidis	25.1704058694542	0.535972260170783	0.693854188087733	0.772456618944574	0.439844030948035		34.57493622	-0.749560376	0.490199714	-1.529091826	0.126241681		23.2219155	0.335816272	0.324190027	1.035862439	0.300266323	0.986460533	Planococcus_plakortidis		
Planococcus_rifietoensis	21.5340204819343	-0.382696807020943	0.75086159613181	-0.509676895172786	0.610277842436293		48.08092286	-0.601955013	0.468860638	-1.283867664	0.199188263	0.482807615	81.3491327	0.068564508	0.318238153	0.215450308	0.82941625	0.999634334	Planococcus_rifietoensis		
Planococcus_sp._MB-3u-03	26.8899877009985	0.425442283329762	0.477576616396644	0.89083566641047	0.373017337856256		31.88602617	-0.332539078	0.408113333	-0.814820422	0.415175109		32.87071971	0.261387952	0.310321185	0.842314237	0.399612084	0.999634334	Planococcus_sp._MB-3u-03		
Planococcus_sp._PAMC_21323	15.3529787510846	-0.398189407384099	0.843510232661923	-0.472062331867043	0.636882298131291		43.42323962	-0.58860761	0.558199978	-1.054474441	0.291665756	0.578439844	29.0041665	0.253213052	0.461607321	0.548546439	0.583316751	0.999634334	Planococcus_sp._PAMC_21323		
Planococcus_sp._Y42	185.092558243589	-0.828651130525846	0.489505942334941	-1.69283160603359	0.0904875247655478	0.524734826435474	98.36412105	-0.276298937	0.285873222	-0.966508633	0.333789729	0.605985448	77.92845123	-0.641235041	0.458959149	-1.397150578	0.162368295	0.887309158	Planococcus_sp._Y42		
Planococcus_versutus	23.9595782337934	-0.46602590944935	0.744586797268184	-0.62588527107807	0.531390196053147		33.07554729	-0.508601047	0.484482469	-1.049782149	0.293818285		33.87458665	-0.326332269	0.647786206	-0.503765388	0.614426253	0.999634334	Planococcus_versutus		
Plantactinospora_sp._BB1	0	0	0	0	1		21.82993076	-1.370552891	0.958647991	-1.429672731	0.15281097		15.42136478	-2.531213885	2.161401901	-1.171098205	0.241559305	0.953960209	Plantactinospora_sp._BB1		
Plantactinospora_sp._BC1	4.93981500129412	0.940320410923205	2.25464512702498	0.417059163613904	0.676635133431669		13.08677884	0.197645205	1.1556352	0.171027332	0.864202275								Plantactinospora_sp._BC1		
Plantactinospora_sp._KBS50	45.4607704153784	-0.285788284628204	0.538416117670321	-0.530794445502086	0.595561229570015	0.913724156886216	39.40254898	-0.706839588	0.365582938	-1.933458907	0.053179691		37.46131175	0.345887879	0.622620365	0.555535762	0.578528256	0.999634334	Plantactinospora_sp._KBS50		
Plantibacter_flavus	37.1940513593675	0.576587441513031	0.755616755408807	0.763068628885926	0.445422467980479		27.85381655	0.170448705	0.44234496	0.385329822	0.699993069		3.035103077	0.204118901	2.925187559	0.069779765			Plantibacter_flavus		
Plantibacter_sp._M259	0.368482210395195	1.93291042577794	2.9292926193199	0.659855697935263	0.509346436370965		0.52591591	0.836888438	2.91999488	0.286606132	0.774413919								Plantibacter_sp._M259		
Plantibacter_sp._PA-3-X8	0.716787920982691	2.83670881587059	2.92218056257543	0.970750696312375	0.331672439807258		4.834967265	-0.002893154	1.221579058	-0.002368372	0.998110314		4.081559316	-0.953397967	2.919702497	-0.326539422			Plantibacter_sp._PA-3-X8		
Plautia_stali_symbiont	12.9942278590698	-0.301302317089979	1.07338957640575	-0.280701735616711	0.778939177425222		20.04277541	0.528560072	0.580456157	0.910594307	0.362509171		18.61027002	1.288060347	1.372234209	0.93865926	0.347905717	0.999634334	Plautia_stali_symbiont		
Plesiomonas_shigelloides	38.8288330401929	0.947100858028969	0.711325496580565	1.33145917386879	0.18303796990694		23.34977036	-0.580726454	0.540639579	-1.074147133	0.282756743		5.336034631	0.109598613	2.908179158	0.037686335	0.969937772	0.999634334	Plesiomonas_shigelloides		
Pleurocapsa_minor	43.8298524574369	-1.70769974741351	0.635723045525946	-2.68623225071335	0.00722628392798788	0.157483492997162	26.65759221	0.420590192	0.477409152	0.880984769	0.378326064		203.6334982	-1.625689446	1.305043588	-1.245697432	0.212875497	0.91560357	Pleurocapsa_minor	CX	decrease
Pluralibacter_gergoviae	65.5617714701663	-0.50514123564411	0.488533758681686	-1.03399453296173	0.301138719046717	0.767674016099674	108.2292095	0.336748453	0.330665585	1.018395831	0.308489883	0.592991281	62.01559028	-0.039779479	0.267299388	-0.14881994	0.881695716	0.999634334	Pluralibacter_gergoviae		
Polaribacter_reichenbachii	63.8968172516266	0.958701151066449	0.566638730044277	1.6919089716856	0.0906633311174754	0.524734826435474	40.87259435	-0.301611837	0.536199361	-0.562499434	0.573775789		15.9156906	-1.122677982	1.052435281	-1.066743012	0.286087899	0.984639623	Polaribacter_reichenbachii		
Polaribacter_sp._ALD11	155.085455811378	-0.0455784032583561	0.574154312214983	-0.0793835425227809	0.936727558491921	0.98439408376681	84.1801067	-0.281793094	0.397829878	-0.708325619	0.478743071	0.73105883	238.0634748	-0.373446947	0.382523677	-0.976271458	0.32892996	0.997503469	Polaribacter_sp._ALD11		
Polaribacter_sp._BM10	48.013457178565	-0.249556469239494	0.705007002211933	-0.353977291653161	0.723355901501586	0.945837860725526	56.02577882	0.418125148	0.496639497	0.84190877	0.399839021	0.665556032	1.214659839	-3.591289689	3.024720818	-1.187312782			Polaribacter_sp._BM10		
Polaribacter_sp._Hel1_33_78	41.3404109808257	0.0368092181936297	0.399775587409225	0.0920747022902887	0.926638687703134	0.984392841477025	37.83902281	-0.877405036	0.428039909	-2.049820629	0.040381938		14.44939654	-0.09569584	1.070155694	-0.089422353	0.92874626	0.999634334	Polaribacter_sp._Hel1_33_78		
Polaribacter_sp._KT25b	141.735829425298	-0.594841246237258	0.466029397534175	-1.27640283935873	0.201813153054801	0.702433515284405	85.95791964	-1.26639147	0.416935451	-3.037380164	0.002386443	0.030715304	18.8070016	-0.073483465	0.833581853	-0.088153869	0.929754382	0.999634334	Polaribacter_sp._KT25b	QJ	decrease
Polaribacter_sp._KT_15	22.5529187700081	-1.93535047907123	1.38279548793893	-1.39959270618961	0.161635319384015		22.0558976	-0.45928603	1.164230461	-0.39449752	0.693213758		104.1201396	-0.423596608	0.352884343	-1.200383684	0.229990363	0.935501147	Polaribacter_sp._KT_15		
Polaribacter_sp._L3A8	59.1449496508181	0.282453576410933	0.661486156026798	0.426998469790335	0.669380442241984	0.9350448353467	39.22657165	-0.113414719	0.446000905	-0.254292575	0.799269535		56.337862	0.036534712	0.438786484	0.083263075	0.93364236	0.999634334	Polaribacter_sp._L3A8		
Polaribacter_sp._MED152	42.4980205961026	0.263862013052564	0.417529745137389	0.631959797177419	0.527413147721722	0.888529207619179	39.98378912	-0.559415526	0.373161613	-1.499123991	0.133841469		6.9216865	-1.485603504	2.203298157	-0.67426349	0.500143812	0.999634334	Polaribacter_sp._MED152		
Polaribacter_sp._SA4-10	16.4957949893406	-0.146609713620631	0.876758251612559	-0.167217945597868	0.86719856467546		27.40062038	-1.179094683	0.584613208	-2.016879993	0.043708038		28.51735923	-0.138723634	0.437302091	-0.317226094	0.751072052	0.999634334	Polaribacter_sp._SA4-10		
Polaribacter_sp._SA4-12	58.2946772723411	0.345524827194889	0.613969651571358	0.562771834585917	0.573590261688159	0.90350446575725	32.41021609	0.377385705	0.471362039	0.800628123	0.423346965		7.942406984	0.048170952	1.557268697	0.030932974	0.975322993	0.999634334	Polaribacter_sp._SA4-12		
Polaribacter_vadi	31.4561971041119	-0.718687775234266	0.640998935267878	-1.12119963964358	0.262202893095167		34.2182165	-0.369510741	0.407053049	-0.907770477	0.363999499		38.18971556	0.729800112	0.450332004	1.620582382	0.105107233	0.849525366	Polaribacter_vadi		
Polaromonas_naphthalenivorans	53.1004806515112	-0.257956551664994	0.32193558877024	-0.80126758476862	0.422976752412144	0.837071896133557	63.33070732	-0.181536867	0.257179112	-0.705877182	0.480264519	0.732790701	19.87468389	-0.152028047	0.584378045	-0.26015359	0.794745301	0.999634334	Polaromonas_naphthalenivorans		
Polaromonas_sp._JS666	60.057146803068	0.747424788234612	0.661164906143662	1.13046651643093	0.258279699748765	0.741724862034868	32.70658142	-0.197619027	0.744733229	-0.265355458	0.790735646		58.46869543	-0.170149174	0.59730676	-0.284860619	0.775750928	0.999634334	Polaromonas_sp._JS666		
Polymorphum_gilvum	23.9202970250758	-0.321796659881249	0.698248079430963	-0.460862935911685	0.644896944855611		52.15469751	-0.076602844	0.358423775	-0.213721437	0.830764293	0.942038	63.71013905	-0.319320806	0.295309034	-1.081310657	0.279558949	0.983941272	Polymorphum_gilvum		
Polynucleobacter_acidiphobus	43.3022190618739	-0.568686610300805	0.49128208774298	-1.15755616679092	0.24704520580266	0.728842838307046	34.43058492	0.24125379	0.390394023	0.617975113	0.536591744		41.70912434	0.285737556	0.389245315	0.734080913	0.462899426	0.999634334	Polynucleobacter_acidiphobus		
Polynucleobacter_asymbioticus	52.060886228533	0.671477451726651	0.428059607506571	1.56865408450468	0.116728562826628	0.571473985943373	30.68376257	-0.109763436	0.512724279	-0.214078873	0.830485551		10.8319761	-0.884285486	1.565578251	-0.56482995	0.572189433	0.999634334	Polynucleobacter_asymbioticus		
Polynucleobacter_difficilis	1.1140385970431	-3.58488138225854	2.91720378334214	-1.22887588543831	0.219118344031126		5.766770959	-0.703233992	1.200845196	-0.58561586	0.558133688		2.611190364	-0.395406014	2.933681842	-0.134781491	0.89278464	0.999634334	Polynucleobacter_difficilis		
Polynucleobacter_duraquae	0.206717110514028	-1.41738757609752	2.93361138566971	-0.483154511542076	0.628986031146315		0.683081142	2.864358088	2.916856919	0.982001575	0.326099072		0.719627387	3.144706187	3.047232677	1.031987551	0.30207795		Polynucleobacter_duraquae		
Polynucleobacter_necessarius	230.623631001347	-0.374226771232547	0.238857122907166	-1.56673900563557	0.117175709525904	0.571473985943373	121.2662981	-1.225278529	0.292857144	-4.183877883	2.87e-05	0.001477042	179.3758807	0.629167686	0.178508476	3.524581581	0.000424152	0.035694038	Polynucleobacter_necessarius		
Polynucleobacter_paneuropaeus	9.40062615057877	0.0167260139362562	1.24148772934918	0.0134725567888008	0.989250780126094		14.26843052	1.018503988	1.114788293	0.913629964	0.360911316		4.410605238	-0.901403803	2.69301027	-0.334719779	0.73783648	0.999634334	Polynucleobacter_paneuropaeus		
Polynucleobacter_wuianus	9.87305844861015	-0.0475164107494876	1.08366951933806	-0.0438476951704908	0.96502580837116		14.53137904	1.259970851	0.882653584	1.427480582	0.153441418		1.13169361	-3.475269423	3.026517086	-1.148273519	0.250855668		Polynucleobacter_wuianus		
Pontibacillus_sp._HMF3514	26.9004887525798	-0.47705550519596	0.39412239325865	-1.21042476488486	0.22611594385848		53.00614496	0.214468166	0.184434548	1.162841604	0.244893774	0.53776763	28.3434913	0.29311593	0.418969067	0.699612342	0.484169433	0.999634334	Pontibacillus_sp._HMF3514		
Pontibacter_actiniarum	160.976673495221	0.526833340039676	0.473177480983594	1.11339478570398	0.26553891345345	0.7466412364529	78.92793671	-0.249730733	0.243396479	-1.026024428	0.30488007	0.589948727	675.5284496	-0.294497197	0.293962877	-1.001817646	0.316431673	0.995442878	Pontibacter_actiniarum		
Pontibacter_akesuensis	50.1856175513242	0.0202826799470501	0.465340075322362	0.0435867895817899	0.965233782077244	0.99167115229624	36.64532424	-0.015607304	0.397519518	-0.039261731	0.968681718		171.1033161	0.050288097	0.186487565	0.26965925	0.787422413	0.999634334	Pontibacter_akesuensis		
Pontibacter_korlensis	236.721776167723	-0.503432478582353	0.433919442338083	-1.16019802171047	0.245968192253255	0.728842838307046	130.6927475	-1.508812266	0.44207279	-3.413040344	0.000642424	0.013211596	111.7805767	-0.36008614	0.358691223	-1.003888908	0.315432163	0.994569322	Pontibacter_korlensis	QJ	decrease
Pontibacter_sp._BT214	202.302911842095	-0.289484110825976	0.388955134795275	-0.744260931221141	0.456718632175199	0.858595755624422	117.5023336	-0.357426291	0.303468742	-1.17780266	0.238875288	0.531083484	64.63085108	-0.618313415	0.320070179	-1.931805759	0.053383485	0.719673521	Pontibacter_sp._BT214		
Pontibacter_sp._BT326	173.191108800865	0.289906690937034	0.505596650113197	0.573395197282513	0.566377141429904	0.901299728093648	55.678853	-0.175355029	0.258086273	-0.679443454	0.496856925	0.747260176	338.6308418	-0.228123101	0.287718146	-0.792870051	0.427853538	0.999634334	Pontibacter_sp._BT326		
Pontibacter_sp._SGAir0037	146.447505625661	-0.117044057324215	0.260448647473981	-0.449393991711581	0.653147464790352	0.931491767756077	101.3501412	0.305827269	0.184211996	1.660191933	0.096875847	0.322617891	818.7060229	-0.137563746	0.371032108	-0.370759682	0.710816533	0.999634334	Pontibacter_sp._SGAir0037		
Pontimonas_salivibrio	20.416093365335	-0.352038973597343	1.03756513560421	-0.339293372066073	0.734388735166848		14.15997297	0.741311101	1.091739421	0.67901835	0.497126235		27.2907087	-0.85146683	0.680563575	-1.251120192	0.21089063	0.91553313	Pontimonas_salivibrio		
Porphyrobacter_neustonensis	0.239535094805561	1.45040320018828	2.93367026430005	0.494398848377166	0.621024527153461		2.124340171	-1.253090809	1.696427784	-0.738664399	0.460110809		1.286110417	-3.673612834	3.023530427	-1.215007728			Porphyrobacter_neustonensis		
Porphyrobacter_sp._CACIAM_03H1	13.061111181922	-0.893618049905867	1.02640623785924	-0.87062803882571	0.383957281755481		8.374101344	-0.41446997	0.948891643	-0.436793783	0.662260908		39.13606226	-1.13752856	0.322229246	-3.530184097	0.000415271	0.035631846	Porphyrobacter_sp._CACIAM_03H1	mice	decrease
Porphyrobacter_sp._HT-58-2	3.03086037607572	-0.135323891238877	2.12037632696542	-0.0638206951841169	0.949112999475725		3.954192076	-0.813084116	1.242173239	-0.654565796	0.512747352		31.31285073	-0.313785929	0.337143443	-0.930719358	0.351998753	0.999634334	Porphyrobacter_sp._HT-58-2		
Porphyrobacter_sp._LM_6	12.0174474496668	0.0645622056643716	0.977872378409875	0.066023140738832	0.947359402002028		6.001250962	-0.414004288	1.280527783	-0.32330754	0.746462344		4.352809453	5.70957885	2.726182905	2.09434915	0.036228889	0.621716149	Porphyrobacter_sp._LM_6		
Porphyrobacter_sp._YT40	19.5870517296496	0.649631980929604	0.995303626565815	0.652697291148317	0.513951449190854		44.06173771	-0.71300296	0.775743081	-0.919122552	0.358031474	0.631309925	27.03328242	-0.785849678	1.383454004	-0.568034554	0.570011505	0.999634334	Porphyrobacter_sp._YT40		
Porphyromonas_asaccharolytica	406.612567825018	0.256554789788167	0.36011389412033	0.712426801567508	0.476200523841899	0.863172152683837	190.0000572	-0.827315646	0.307421913	-2.691140779	0.007120814	0.0638418	5128.813761	-0.279380107	0.313252266	-0.891869389	0.372462944	0.999634334	Porphyromonas_asaccharolytica	QJ	decrease
Porphyromonas_cangingivalis	411.319182797764	-0.146807207967231	0.311662585552581	-0.471045338043834	0.63760835869084	0.931491767756077	201.2623161	-0.994702962	0.337341642	-2.94865157	0.003191636	0.037726079	1948.073411	-0.49130934	0.314372179	-1.562827035	0.118093283	0.854175551	Porphyromonas_cangingivalis	QJ	decrease
Porphyromonas_crevioricanis	383.650730033301	-0.424664495415194	0.326934694000345	-1.29892759382321	0.193968778901341	0.7013592117776	185.0064534	-0.840825311	0.322232654	-2.609373386	0.009070821	0.073656621	300.7831744	-0.036636653	0.335647769	-0.109152084	0.913081865	0.999634334	Porphyromonas_crevioricanis	QJ	decrease
Porphyromonas_gingivalis	2415.5487095589	-0.316488013155489	0.320251155208844	-0.988249403656637	0.323030518187956	0.789534697379606	748.6431007	-0.177383038	0.27645569	-0.641632799	0.521111632	0.758757256	3391.394597	-0.191881087	0.326790115	-0.58716919	0.557090083	0.999634334	Porphyromonas_gingivalis		
Pradoshia_sp._D12	34.3432349606715	1.14946936804264	0.596348750726334	1.92751199133498	0.0539158551090274		37.24989185	0.316752442	0.380528098	0.832402241	0.405181938		53.44873085	0.018603001	0.369495147	0.050347078	0.959845809	0.999634334	Pradoshia_sp._D12		
Pragia_fontium	20.7731138581989	0.215967915405231	0.502820248012901	0.429513163518605	0.667549816345973		20.8568869	0.134629694	0.384422333	0.350212988	0.72617886		30.10858864	0.804036453	0.792382238	1.01470782	0.310245125	0.99063292	Pragia_fontium		
Pragia_sp._CF-458	25.8151545547163	0.955982259593155	0.740076785596237	1.29173388248217	0.196449319371433		18.10384143	0.403688499	0.711277535	0.567554125	0.570337765		4.054933391	5.611334837	2.72755987	2.057272839	0.039659989	0.648316477	Pragia_sp._CF-458		
Prauserella_marina	12.1970109328814	-0.618371311706164	0.815259702547867	-0.758496108385606	0.448154041868585		21.29787751	-1.074734095	0.433785502	-2.477570341	0.013228033		36.5964175	-0.659479673	0.599941473	-1.099240012	0.27166339	0.983149764	Prauserella_marina		
Prevotella_dentalis	8876.61743327078	-0.218147512907573	0.569501043786268	-0.383050242467058	0.701682511722558	0.94489219709958	5067.969992	-2.250521746	0.458323557	-4.910334	9.09e-07	0.000132326	16367.26841	-0.354315406	0.323586868	-1.094962254	0.273533173	0.983173232	Prevotella_dentalis	QJ	decrease
Prevotella_denticola	8764.3364510176	-0.599269311695583	0.512806232761277	-1.16860769899136	0.242561724907565	0.728842838307046	3968.038484	-1.653149108	0.441969717	-3.740412623	0.000183718	0.005606375	37979.23848	-0.344441605	0.363510828	-0.947541528	0.343362905	0.999634334	Prevotella_denticola	QJ	decrease
Prevotella_enoeca	4443.25593422822	-0.632275191112656	0.525950653012293	-1.202156870595	0.229302755818466	0.721294124343072	2206.435751	-1.822136496	0.453950102	-4.013957675	5.97e-05	0.00243078	13034.30798	-0.287900464	0.353765347	-0.813817596	0.415749453	0.999634334	Prevotella_enoeca	QJ	decrease
Prevotella_fusca	9220.43872447422	-0.514355501759677	0.56856320619557	-0.904658437540105	0.365646366236642	0.807906762923098	4226.726154	-2.159335483	0.491143141	-4.396550213	1.1e-05	0.000835322	12432.70805	-0.26199735	0.350909466	-0.746623775	0.455290693	0.999634334	Prevotella_fusca	QJ	decrease
Prevotella_intermedia	17571.3365159915	-0.424194882302614	0.476315206598236	-0.890575980834504	0.373156689672934	0.810305583795493	7877.618437	-1.688315753	0.420889414	-4.011304865	6.04e-05	0.00243078	19070.44548	-0.279672771	0.339480236	-0.823826371	0.410038221	0.999634334	Prevotella_intermedia	QJ	decrease
Prevotella_jejuni	5219.28345178994	-0.98521639294019	0.566552165556513	-1.73896854135652	0.0820402965824373	0.508736218939108	2263.292847	-2.030853964	0.480331228	-4.228028175	2.36e-05	0.001388492	1695.032793	-0.319411656	0.291837508	-1.094484591	0.273742502	0.983173232	Prevotella_jejuni	QJ	decrease
Prevotella_melaninogenica	12913.9065153585	-0.842122191250838	0.584210224763703	-1.4414711615009	0.149451618874164	0.633253414356575	5991.384694	-2.145120107	0.503514925	-4.260291008	2.04e-05	0.00124604	5317.333511	-0.275355395	0.344767498	-0.798669819	0.424481891	0.999634334	Prevotella_melaninogenica	QJ	decrease
Prevotella_oris	8951.59806260621	-0.978531030128885	0.609323156345865	-1.60593113840802	0.10828904093942	0.561581876169987	5497.688567	-2.125379368	0.525369391	-4.045495233	5.22e-05	0.002212662	14534.27235	-0.304795213	0.348171339	-0.8754173	0.38134689	0.999634334	Prevotella_oris	QJ	decrease
Prevotella_ruminicola	10109.6409064998	-0.912095209305878	0.577153944326804	-1.58033262749291	0.114030711601044	0.571351431328663	5330.567347	-1.961769378	0.482014855	-4.069935516	4.7e-05	0.002118416	17727.39691	-0.371589083	0.35116966	-1.058146888	0.289988481	0.984639623	Prevotella_ruminicola	QJ	decrease
Prevotella_scopos	7435.02546223979	-0.84233736287504	0.575826716634202	-1.462831331965	0.143513537397648	0.625066070466533	3590.868518	-1.941048099	0.502698307	-3.861258479	0.000112804	0.003939255	5401.52159	-0.323825274	0.369841224	-0.875579177	0.38125885	0.999634334	Prevotella_scopos	QJ	decrease
Prevotella_sp._oral_taxon_299	2706.70967118197	-0.8741991814934	0.489471826572112	-1.7860051059846	0.074098431409267	0.48990257888573	1000.274614	-1.496731943	0.425992887	-3.513513932	0.000442221	0.009843324	11628.82262	-0.32300926	0.371925025	-0.868479502	0.385131889	0.999634334	Prevotella_sp._oral_taxon_299	QJ	decrease
Prochlorococcus_marinus	114.911427952959	-0.124217760325282	0.29682743782805	-0.418484764192319	0.675592723729817	0.9350448353467	163.0170525	-0.576694322	0.239904083	-2.403853721	0.016223263	0.103933902	110.4343863	0.340557499	0.237864934	1.431726371	0.152222146	0.881116549	Prochlorococcus_marinus	QJ	decrease
Prochlorococcus_sp._MIT_0604	89.1793920477702	-1.38867375535829	0.998686520783489	-1.39050014840377	0.164377054277004	0.655368819438468	78.85105825	-1.875799909	0.78060085	-2.403020583	0.016260272	0.103933902							Prochlorococcus_sp._MIT_0604	QJ	decrease
Prochlorococcus_sp._MIT_0801	4.83573043651614	-0.272614111806074	1.2232667140859	-0.222857459184433	0.823646446381987		9.443136773	-0.631948869	0.901394405	-0.701079201	0.483253589		13.2323968	-1.433505883	1.868024344	-0.767391435	0.442848819	0.999634334	Prochlorococcus_sp._MIT_0801		
Prolixibacteraceae_bacterium_WC007	324.450051792161	0.258432860128725	0.273657653409536	0.944365549104425	0.344982879995063	0.800159517908916	155.1817268	0.534147321	0.233981542	2.282860935	0.022438561	0.127872764	273.2393887	-0.086628898	0.300810941	-0.287984533	0.773358578	0.999634334	Prolixibacteraceae_bacterium_WC007	QJ	increase
Propionibacterium_acidifaciens	51.3523028128063	0.237457766538624	0.667280388595953	0.355859052051967	0.721946122740432	0.945837860725526	39.13281686	-0.777700085	0.4771744	-1.629802616	0.103143221		28.32231932	-0.777712958	0.287950861	-2.700853043	0.006916189	0.26090727	Propionibacterium_acidifaciens		
Propionibacterium_australiense	14.3030909135147	0.115755890281652	0.893286447548475	0.129584290234484	0.896895333013823		17.64379949	-0.606383541	0.61643198	-0.98369903	0.325263517		46.28190556	0.63522451	0.33155789	1.915878128	0.05538061	0.729956476	Propionibacterium_australiense		
Propionibacterium_freudenreichii	44.0524958682813	-0.644960152675269	0.604378552954894	-1.06714599570412	0.285905914519474	0.759445112742485	71.93291266	-0.580053568	0.323119364	-1.795168076	0.072626925	0.274820285	55.78571009	1.115164533	0.287318157	3.881288059	0.000103905	0.012552328	Propionibacterium_freudenreichii	mice	increase
Propionimicrobium_sp._Marseille-P3275	42.8710765449362	0.215122236232847	0.470236904714527	0.457476293493901	0.647328737978886	0.931491767756077	76.92238428	0.14987661	0.236086203	0.634838495	0.525533754	0.761923267	64.45071782	0.398157198	0.308390406	1.291081663	0.196675362	0.912371219	Propionimicrobium_sp._Marseille-P3275		
Prosthecochloris_aestuarii	142.175672794895	-0.655968812353764	0.508663562957772	-1.28959268979174	0.197192115190014	0.7013592117776	92.288045	-0.463391203	0.285567536	-1.622702669	0.10465298	0.339046985	45.93248014	-0.046862953	0.262929924	-0.178233622	0.858539506	0.999634334	Prosthecochloris_aestuarii		
Prosthecochloris_sp._CIB_2401	43.1002026916564	-0.582233009715699	0.457393125551564	-1.27293782348301	0.203040106161781	0.702433515284405	53.38120531	0.866741872	0.325979632	2.658883523	0.007840006	0.06681663	61.50192763	-0.260643086	0.474642106	-0.549136039	0.582912094	0.999634334	Prosthecochloris_sp._CIB_2401	QJ	increase
Prosthecochloris_sp._GSB1	29.1598539766027	-0.713107195086875	0.549227684551383	-1.29838173701923	0.19415619164378		37.98391037	-0.193818017	0.375008388	-0.516836487	0.605270307		53.89885809	0.314277764	0.27574887	1.139724576	0.254401065	0.960632669	Prosthecochloris_sp._GSB1		
Prosthecochloris_sp._HL-130-GSB	42.825435767582	0.43013565937084	0.556771403366785	0.77255343354529	0.439786712389432	0.851768153184168	42.28433857	-0.595722935	0.443667998	-1.342722346	0.179361896		113.8895217	0.03297916	0.299611885	0.110072938	0.91235153	0.999634334	Prosthecochloris_sp._HL-130-GSB		
